route_id,service_id,trip_id,trip_headsign
C,6,6_11544151,KOZANÓW
C,6,6_11544153,KOZANÓW
C,6,6_11544155,KOZANÓW
C,6,6_11544157,KOZANÓW
C,6,6_11544159,KOZANÓW
C,6,6_11544161,KOZANÓW
C,6,6_11544163,KOZANÓW
C,6,6_11544165,KOZANÓW
C,6,6_11544167,KOZANÓW
C,6,6_11544170,KOZANÓW
C,6,6_11544172,KOZANÓW
C,6,6_11544174,KOZANÓW
C,6,6_11544176,KOZANÓW
C,6,6_11544178,KOZANÓW
C,6,6_11544180,KOZANÓW
C,6,6_11544182,KOZANÓW
C,6,6_11544184,KOZANÓW
C,6,6_11544186,KOZANÓW
C,6,6_11544188,KOZANÓW
C,6,6_11544190,KOZANÓW
C,6,6_11544192,KOZANÓW
C,6,6_11544196,KOZANÓW
C,6,6_11544198,KOZANÓW
C,6,6_11544200,KOZANÓW
C,6,6_11544204,KOZANÓW
C,6,6_11544206,KOZANÓW
C,6,6_11544210,KOZANÓW
C,6,6_11544212,KOZANÓW
C,6,6_11544214,KOZANÓW
C,6,6_11544216,KOZANÓW
C,6,6_11544218,KOZANÓW
C,6,6_11544220,KOZANÓW
C,6,6_11544222,KOZANÓW
C,6,6_11544224,KOZANÓW
C,6,6_11544226,KOZANÓW
C,6,6_11544228,KOZANÓW
C,6,6_11544231,KOZANÓW
C,6,6_11544233,KOZANÓW
C,6,6_11544235,KOZANÓW
C,6,6_11544239,KOZANÓW
C,6,6_11544241,KOZANÓW
C,6,6_11544243,KOZANÓW
C,8,8_11544831,KOZANÓW
C,8,8_11548493,KOZANÓW
C,8,8_11548548,KOZANÓW
C,8,8_11548556,KOZANÓW
C,8,8_11548591,KOZANÓW
C,8,8_11548522,Zajezdnia Obornicka
C,8,8_11548547,Zajezdnia Obornicka
C,8,8_11548555,Zajezdnia Obornicka
C,8,8_11548583,Zajezdnia Obornicka
C,8,8_11548590,Zajezdnia Obornicka
C,8,8_11548598,Zajezdnia Obornicka
C,8,8_11548500,PL. GRUNWALDZKI
C,8,8_11548523,PL. GRUNWALDZKI
C,8,8_11548563,PL. GRUNWALDZKI
C,8,8_11548584,PL. GRUNWALDZKI
C,8,8_11544832,PL. GRUNWALDZKI
C,8,8_11544834,PL. GRUNWALDZKI
C,8,8_11548494,PL. GRUNWALDZKI
C,8,8_11548496,PL. GRUNWALDZKI
C,8,8_11548498,PL. GRUNWALDZKI
C,8,8_11548502,PL. GRUNWALDZKI
C,8,8_11548504,PL. GRUNWALDZKI
C,8,8_11548506,PL. GRUNWALDZKI
C,8,8_11548508,PL. GRUNWALDZKI
C,8,8_11548510,PL. GRUNWALDZKI
C,8,8_11548512,PL. GRUNWALDZKI
C,8,8_11548514,PL. GRUNWALDZKI
C,8,8_11548516,PL. GRUNWALDZKI
C,8,8_11548518,PL. GRUNWALDZKI
C,8,8_11548520,PL. GRUNWALDZKI
C,8,8_11548525,PL. GRUNWALDZKI
C,8,8_11548527,PL. GRUNWALDZKI
C,8,8_11548529,PL. GRUNWALDZKI
C,8,8_11548531,PL. GRUNWALDZKI
C,8,8_11548533,PL. GRUNWALDZKI
C,8,8_11548535,PL. GRUNWALDZKI
C,8,8_11548537,PL. GRUNWALDZKI
C,8,8_11548539,PL. GRUNWALDZKI
C,8,8_11548541,PL. GRUNWALDZKI
C,8,8_11548543,PL. GRUNWALDZKI
C,8,8_11548545,PL. GRUNWALDZKI
C,8,8_11548549,PL. GRUNWALDZKI
C,8,8_11548551,PL. GRUNWALDZKI
C,8,8_11548553,PL. GRUNWALDZKI
C,8,8_11548557,PL. GRUNWALDZKI
C,8,8_11548559,PL. GRUNWALDZKI
C,8,8_11548561,PL. GRUNWALDZKI
C,8,8_11548565,PL. GRUNWALDZKI
C,8,8_11548567,PL. GRUNWALDZKI
C,8,8_11548569,PL. GRUNWALDZKI
C,8,8_11548571,PL. GRUNWALDZKI
C,8,8_11548573,PL. GRUNWALDZKI
C,8,8_11548575,PL. GRUNWALDZKI
C,8,8_11548577,PL. GRUNWALDZKI
C,8,8_11548579,PL. GRUNWALDZKI
C,8,8_11548581,PL. GRUNWALDZKI
C,8,8_11548586,PL. GRUNWALDZKI
C,8,8_11548588,PL. GRUNWALDZKI
C,8,8_11548592,PL. GRUNWALDZKI
C,8,8_11548594,PL. GRUNWALDZKI
C,8,8_11548596,PL. GRUNWALDZKI
C,8,8_11548499,Zajezdnia Obornicka
C,8,8_11548562,Zajezdnia Obornicka
C,8,8_11544833,KOZANÓW
C,8,8_11544835,KOZANÓW
C,8,8_11548495,KOZANÓW
C,8,8_11548497,KOZANÓW
C,8,8_11548501,KOZANÓW
C,8,8_11548503,KOZANÓW
C,8,8_11548505,KOZANÓW
C,8,8_11548507,KOZANÓW
C,8,8_11548509,KOZANÓW
C,8,8_11548511,KOZANÓW
C,8,8_11548513,KOZANÓW
C,8,8_11548515,KOZANÓW
C,8,8_11548517,KOZANÓW
C,8,8_11548519,KOZANÓW
C,8,8_11548521,KOZANÓW
C,8,8_11548524,KOZANÓW
C,8,8_11548526,KOZANÓW
C,8,8_11548528,KOZANÓW
C,8,8_11548530,KOZANÓW
C,8,8_11548532,KOZANÓW
C,8,8_11548534,KOZANÓW
C,8,8_11548536,KOZANÓW
C,8,8_11548538,KOZANÓW
C,8,8_11548540,KOZANÓW
C,8,8_11548542,KOZANÓW
C,8,8_11548544,KOZANÓW
C,8,8_11548546,KOZANÓW
C,8,8_11548550,KOZANÓW
C,8,8_11548552,KOZANÓW
C,8,8_11548554,KOZANÓW
C,8,8_11548558,KOZANÓW
C,8,8_11548560,KOZANÓW
C,8,8_11548564,KOZANÓW
C,8,8_11548566,KOZANÓW
C,8,8_11548568,KOZANÓW
C,8,8_11548570,KOZANÓW
C,8,8_11548572,KOZANÓW
C,8,8_11548574,KOZANÓW
C,8,8_11548576,KOZANÓW
C,8,8_11548578,KOZANÓW
C,8,8_11548580,KOZANÓW
C,8,8_11548582,KOZANÓW
C,8,8_11548585,KOZANÓW
C,8,8_11548587,KOZANÓW
C,8,8_11548589,KOZANÓW
C,8,8_11548593,KOZANÓW
C,8,8_11548595,KOZANÓW
C,8,8_11548597,KOZANÓW
D,3,3_11554466,OSIEDLE SOBIESKIEGO
D,3,3_11554513,OSIEDLE SOBIESKIEGO
D,3,3_11554523,OSIEDLE SOBIESKIEGO
D,3,3_11554849,OSIEDLE SOBIESKIEGO
D,3,3_11554891,OSIEDLE SOBIESKIEGO
D,3,3_11554904,OSIEDLE SOBIESKIEGO
D,3,3_11554918,OSIEDLE SOBIESKIEGO
D,3,3_11554932,OSIEDLE SOBIESKIEGO
D,3,3_11554943,OSIEDLE SOBIESKIEGO
D,3,3_11554955,OSIEDLE SOBIESKIEGO
D,3,3_11553644,KRZYKI
D,3,3_11554848,Zajezdnia Obornicka
D,3,3_11554862,Zajezdnia Obornicka
D,3,3_11554877,Zajezdnia Obornicka
D,3,3_11554890,Zajezdnia Obornicka
D,3,3_11554917,Zajezdnia Obornicka
D,3,3_11554931,Zajezdnia Obornicka
D,3,3_11554954,Zajezdnia Obornicka
D,3,3_11554966,Zajezdnia Obornicka
D,3,3_11554903,Zajezdnia Obornicka
D,3,3_11554942,Zajezdnia Obornicka
D,3,3_11554838,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554878,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554839,OSIEDLE SOBIESKIEGO
D,3,3_11554841,OSIEDLE SOBIESKIEGO
D,3,3_11554843,OSIEDLE SOBIESKIEGO
D,3,3_11554845,OSIEDLE SOBIESKIEGO
D,3,3_11554847,OSIEDLE SOBIESKIEGO
D,3,3_11554851,OSIEDLE SOBIESKIEGO
D,3,3_11554853,OSIEDLE SOBIESKIEGO
D,3,3_11554855,OSIEDLE SOBIESKIEGO
D,3,3_11554857,OSIEDLE SOBIESKIEGO
D,3,3_11554859,OSIEDLE SOBIESKIEGO
D,3,3_11554861,OSIEDLE SOBIESKIEGO
D,3,3_11554864,OSIEDLE SOBIESKIEGO
D,3,3_11554866,OSIEDLE SOBIESKIEGO
D,3,3_11554868,OSIEDLE SOBIESKIEGO
D,3,3_11554870,OSIEDLE SOBIESKIEGO
D,3,3_11554872,OSIEDLE SOBIESKIEGO
D,3,3_11554874,OSIEDLE SOBIESKIEGO
D,3,3_11554876,OSIEDLE SOBIESKIEGO
D,3,3_11554879,OSIEDLE SOBIESKIEGO
D,3,3_11554881,OSIEDLE SOBIESKIEGO
D,3,3_11554883,OSIEDLE SOBIESKIEGO
D,3,3_11554885,OSIEDLE SOBIESKIEGO
D,3,3_11554887,OSIEDLE SOBIESKIEGO
D,3,3_11554889,OSIEDLE SOBIESKIEGO
D,3,3_11554893,OSIEDLE SOBIESKIEGO
D,3,3_11554895,OSIEDLE SOBIESKIEGO
D,3,3_11554897,OSIEDLE SOBIESKIEGO
D,3,3_11554899,OSIEDLE SOBIESKIEGO
D,3,3_11554901,OSIEDLE SOBIESKIEGO
D,3,3_11554906,OSIEDLE SOBIESKIEGO
D,3,3_11554908,OSIEDLE SOBIESKIEGO
D,3,3_11554910,OSIEDLE SOBIESKIEGO
D,3,3_11554912,OSIEDLE SOBIESKIEGO
D,3,3_11554914,OSIEDLE SOBIESKIEGO
D,3,3_11554916,OSIEDLE SOBIESKIEGO
D,3,3_11554920,OSIEDLE SOBIESKIEGO
D,3,3_11554922,OSIEDLE SOBIESKIEGO
D,3,3_11554924,OSIEDLE SOBIESKIEGO
D,3,3_11554926,OSIEDLE SOBIESKIEGO
D,3,3_11554928,OSIEDLE SOBIESKIEGO
D,3,3_11554930,OSIEDLE SOBIESKIEGO
D,3,3_11554934,OSIEDLE SOBIESKIEGO
D,3,3_11554936,OSIEDLE SOBIESKIEGO
D,3,3_11554938,OSIEDLE SOBIESKIEGO
D,3,3_11554940,OSIEDLE SOBIESKIEGO
D,3,3_11554945,OSIEDLE SOBIESKIEGO
D,3,3_11554947,OSIEDLE SOBIESKIEGO
D,3,3_11554949,OSIEDLE SOBIESKIEGO
D,3,3_11554951,OSIEDLE SOBIESKIEGO
D,3,3_11554953,OSIEDLE SOBIESKIEGO
D,3,3_11554957,OSIEDLE SOBIESKIEGO
D,3,3_11554959,OSIEDLE SOBIESKIEGO
D,3,3_11554961,OSIEDLE SOBIESKIEGO
D,3,3_11554963,OSIEDLE SOBIESKIEGO
D,3,3_11554965,OSIEDLE SOBIESKIEGO
D,3,3_11553643,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554514,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554840,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554842,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554844,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554846,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554850,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554852,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554854,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554856,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554858,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554860,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554865,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554867,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554869,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554871,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554873,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554875,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554880,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554882,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554884,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554886,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554888,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554892,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554894,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554896,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554898,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554900,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554902,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554905,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554907,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554909,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554911,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554913,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554915,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554919,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554921,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554923,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554925,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554927,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554929,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554933,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554935,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554937,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554939,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554941,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554944,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554946,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554948,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554950,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554952,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554956,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554958,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554960,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554962,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554964,GIEŁDOWA (Centrum Hurtu)
D,3,3_11554467,PETRUSEWICZA
D,3,3_11554524,PETRUSEWICZA
D,3,3_11554863,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557420,OSIEDLE SOBIESKIEGO
D,4,4_11557466,OSIEDLE SOBIESKIEGO
D,4,4_11557474,OSIEDLE SOBIESKIEGO
D,4,4_11557788,OSIEDLE SOBIESKIEGO
D,4,4_11557830,OSIEDLE SOBIESKIEGO
D,4,4_11557843,OSIEDLE SOBIESKIEGO
D,4,4_11557857,OSIEDLE SOBIESKIEGO
D,4,4_11557871,OSIEDLE SOBIESKIEGO
D,4,4_11557882,OSIEDLE SOBIESKIEGO
D,4,4_11557894,OSIEDLE SOBIESKIEGO
D,4,4_11556631,KRZYKI
D,4,4_11557787,Zajezdnia Obornicka
D,4,4_11557801,Zajezdnia Obornicka
D,4,4_11557816,Zajezdnia Obornicka
D,4,4_11557829,Zajezdnia Obornicka
D,4,4_11557856,Zajezdnia Obornicka
D,4,4_11557870,Zajezdnia Obornicka
D,4,4_11557893,Zajezdnia Obornicka
D,4,4_11557905,Zajezdnia Obornicka
D,4,4_11557842,Zajezdnia Obornicka
D,4,4_11557881,Zajezdnia Obornicka
D,4,4_11557777,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557817,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557778,OSIEDLE SOBIESKIEGO
D,4,4_11557780,OSIEDLE SOBIESKIEGO
D,4,4_11557782,OSIEDLE SOBIESKIEGO
D,4,4_11557784,OSIEDLE SOBIESKIEGO
D,4,4_11557786,OSIEDLE SOBIESKIEGO
D,4,4_11557790,OSIEDLE SOBIESKIEGO
D,4,4_11557792,OSIEDLE SOBIESKIEGO
D,4,4_11557794,OSIEDLE SOBIESKIEGO
D,4,4_11557796,OSIEDLE SOBIESKIEGO
D,4,4_11557798,OSIEDLE SOBIESKIEGO
D,4,4_11557800,OSIEDLE SOBIESKIEGO
D,4,4_11557803,OSIEDLE SOBIESKIEGO
D,4,4_11557805,OSIEDLE SOBIESKIEGO
D,4,4_11557807,OSIEDLE SOBIESKIEGO
D,4,4_11557809,OSIEDLE SOBIESKIEGO
D,4,4_11557811,OSIEDLE SOBIESKIEGO
D,4,4_11557813,OSIEDLE SOBIESKIEGO
D,4,4_11557815,OSIEDLE SOBIESKIEGO
D,4,4_11557818,OSIEDLE SOBIESKIEGO
D,4,4_11557820,OSIEDLE SOBIESKIEGO
D,4,4_11557822,OSIEDLE SOBIESKIEGO
D,4,4_11557824,OSIEDLE SOBIESKIEGO
D,4,4_11557826,OSIEDLE SOBIESKIEGO
D,4,4_11557828,OSIEDLE SOBIESKIEGO
D,4,4_11557832,OSIEDLE SOBIESKIEGO
D,4,4_11557834,OSIEDLE SOBIESKIEGO
D,4,4_11557836,OSIEDLE SOBIESKIEGO
D,4,4_11557838,OSIEDLE SOBIESKIEGO
D,4,4_11557840,OSIEDLE SOBIESKIEGO
D,4,4_11557845,OSIEDLE SOBIESKIEGO
D,4,4_11557847,OSIEDLE SOBIESKIEGO
D,4,4_11557849,OSIEDLE SOBIESKIEGO
D,4,4_11557851,OSIEDLE SOBIESKIEGO
D,4,4_11557853,OSIEDLE SOBIESKIEGO
D,4,4_11557855,OSIEDLE SOBIESKIEGO
D,4,4_11557859,OSIEDLE SOBIESKIEGO
D,4,4_11557861,OSIEDLE SOBIESKIEGO
D,4,4_11557863,OSIEDLE SOBIESKIEGO
D,4,4_11557865,OSIEDLE SOBIESKIEGO
D,4,4_11557867,OSIEDLE SOBIESKIEGO
D,4,4_11557869,OSIEDLE SOBIESKIEGO
D,4,4_11557873,OSIEDLE SOBIESKIEGO
D,4,4_11557875,OSIEDLE SOBIESKIEGO
D,4,4_11557877,OSIEDLE SOBIESKIEGO
D,4,4_11557879,OSIEDLE SOBIESKIEGO
D,4,4_11557884,OSIEDLE SOBIESKIEGO
D,4,4_11557886,OSIEDLE SOBIESKIEGO
D,4,4_11557888,OSIEDLE SOBIESKIEGO
D,4,4_11557890,OSIEDLE SOBIESKIEGO
D,4,4_11557892,OSIEDLE SOBIESKIEGO
D,4,4_11557896,OSIEDLE SOBIESKIEGO
D,4,4_11557898,OSIEDLE SOBIESKIEGO
D,4,4_11557900,OSIEDLE SOBIESKIEGO
D,4,4_11557902,OSIEDLE SOBIESKIEGO
D,4,4_11557904,OSIEDLE SOBIESKIEGO
D,4,4_11556630,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557467,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557779,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557781,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557783,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557785,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557789,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557791,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557793,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557795,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557797,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557799,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557804,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557806,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557808,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557810,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557812,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557814,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557819,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557821,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557823,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557825,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557827,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557831,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557833,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557835,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557837,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557839,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557841,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557844,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557846,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557848,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557850,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557852,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557854,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557858,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557860,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557862,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557864,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557866,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557868,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557872,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557874,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557876,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557878,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557880,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557883,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557885,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557887,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557889,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557891,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557895,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557897,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557899,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557901,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557903,GIEŁDOWA (Centrum Hurtu)
D,4,4_11557421,PETRUSEWICZA
D,4,4_11557475,PETRUSEWICZA
D,4,4_11557802,GIEŁDOWA (Centrum Hurtu)
D,6,6_11544259,GIEŁDOWA (Centrum Hurtu)
D,6,6_11543717,OSIEDLE SOBIESKIEGO
D,6,6_11543756,OSIEDLE SOBIESKIEGO
D,6,6_11543764,OSIEDLE SOBIESKIEGO
D,6,6_11544296,OSIEDLE SOBIESKIEGO
D,6,6_11544308,OSIEDLE SOBIESKIEGO
D,6,6_11544320,OSIEDLE SOBIESKIEGO
D,6,6_11544325,OSIEDLE SOBIESKIEGO
D,6,6_11544333,OSIEDLE SOBIESKIEGO
D,6,6_11544351,OSIEDLE SOBIESKIEGO
D,6,6_11544395,OSIEDLE SOBIESKIEGO
D,6,6_11544411,OSIEDLE SOBIESKIEGO
D,6,6_11540992,OSIEDLE SOBIESKIEGO
D,6,6_11541059,OSIEDLE SOBIESKIEGO
D,6,6_11544367,KRZYKI
D,6,6_11541074,Zajezdnia Obornicka
D,6,6_11541089,Zajezdnia Obornicka
D,6,6_11541149,Zajezdnia Obornicka
D,6,6_11544257,Zajezdnia Obornicka
D,6,6_11544263,Zajezdnia Obornicka
D,6,6_11544280,Zajezdnia Obornicka
D,6,6_11544295,Zajezdnia Obornicka
D,6,6_11544307,Zajezdnia Obornicka
D,6,6_11544319,Zajezdnia Obornicka
D,6,6_11544328,Zajezdnia Obornicka
D,6,6_11544350,Zajezdnia Obornicka
D,6,6_11544381,Zajezdnia Obornicka
D,6,6_11544394,Zajezdnia Obornicka
D,6,6_11544410,Zajezdnia Obornicka
D,6,6_11544324,Zajezdnia Obornicka
D,6,6_11544332,Zajezdnia Obornicka
D,6,6_11544345,Zajezdnia Obornicka
D,6,6_11544415,Zajezdnia Obornicka
D,6,6_11544245,GIEŁDOWA (Centrum Hurtu)
D,6,6_11544264,GIEŁDOWA (Centrum Hurtu)
D,6,6_11544281,GIEŁDOWA (Centrum Hurtu)
D,6,6_11544329,GIEŁDOWA (Centrum Hurtu)
D,6,6_11544369,GIEŁDOWA (Centrum Hurtu)
D,6,6_11544382,GIEŁDOWA (Centrum Hurtu)
D,6,6_11544246,OSIEDLE SOBIESKIEGO
D,6,6_11544248,OSIEDLE SOBIESKIEGO
D,6,6_11544250,OSIEDLE SOBIESKIEGO
D,6,6_11544252,OSIEDLE SOBIESKIEGO
D,6,6_11544254,OSIEDLE SOBIESKIEGO
D,6,6_11544256,OSIEDLE SOBIESKIEGO
D,6,6_11544260,OSIEDLE SOBIESKIEGO
D,6,6_11544262,OSIEDLE SOBIESKIEGO
D,6,6_11544265,OSIEDLE SOBIESKIEGO
D,6,6_11544267,OSIEDLE SOBIESKIEGO
D,6,6_11544269,OSIEDLE SOBIESKIEGO
D,6,6_11544271,OSIEDLE SOBIESKIEGO
D,6,6_11544273,OSIEDLE SOBIESKIEGO
D,6,6_11544275,OSIEDLE SOBIESKIEGO
D,6,6_11544277,OSIEDLE SOBIESKIEGO
D,6,6_11544279,OSIEDLE SOBIESKIEGO
D,6,6_11544282,OSIEDLE SOBIESKIEGO
D,6,6_11544284,OSIEDLE SOBIESKIEGO
D,6,6_11544286,OSIEDLE SOBIESKIEGO
D,6,6_11544288,OSIEDLE SOBIESKIEGO
D,6,6_11544290,OSIEDLE SOBIESKIEGO
D,6,6_11544292,OSIEDLE SOBIESKIEGO
D,6,6_11544294,OSIEDLE SOBIESKIEGO
D,6,6_11544298,OSIEDLE SOBIESKIEGO
D,6,6_11544300,OSIEDLE SOBIESKIEGO
D,6,6_11544302,OSIEDLE SOBIESKIEGO
D,6,6_11544304,OSIEDLE SOBIESKIEGO
D,6,6_11544306,OSIEDLE SOBIESKIEGO
D,6,6_11544310,OSIEDLE SOBIESKIEGO
D,6,6_11544312,OSIEDLE SOBIESKIEGO
D,6,6_11544314,OSIEDLE SOBIESKIEGO
D,6,6_11544316,OSIEDLE SOBIESKIEGO
D,6,6_11544318,OSIEDLE SOBIESKIEGO
D,6,6_11544322,OSIEDLE SOBIESKIEGO
D,6,6_11544327,OSIEDLE SOBIESKIEGO
D,6,6_11544330,OSIEDLE SOBIESKIEGO
D,6,6_11544335,OSIEDLE SOBIESKIEGO
D,6,6_11544337,OSIEDLE SOBIESKIEGO
D,6,6_11544339,OSIEDLE SOBIESKIEGO
D,6,6_11544341,OSIEDLE SOBIESKIEGO
D,6,6_11544343,OSIEDLE SOBIESKIEGO
D,6,6_11544347,OSIEDLE SOBIESKIEGO
D,6,6_11544349,OSIEDLE SOBIESKIEGO
D,6,6_11544353,OSIEDLE SOBIESKIEGO
D,6,6_11544355,OSIEDLE SOBIESKIEGO
D,6,6_11544357,OSIEDLE SOBIESKIEGO
D,6,6_11544359,OSIEDLE SOBIESKIEGO
D,6,6_11544361,OSIEDLE SOBIESKIEGO
D,6,6_11544363,OSIEDLE SOBIESKIEGO
D,6,6_11544365,OSIEDLE SOBIESKIEGO
D,6,6_11544370,OSIEDLE SOBIESKIEGO
D,6,6_11544372,OSIEDLE SOBIESKIEGO
D,6,6_11544374,OSIEDLE SOBIESKIEGO
D,6,6_11544376,OSIEDLE SOBIESKIEGO
D,6,6_11544378,OSIEDLE SOBIESKIEGO
D,6,6_11544380,OSIEDLE SOBIESKIEGO
D,6,6_11544383,OSIEDLE SOBIESKIEGO
D,6,6_11544385,OSIEDLE SOBIESKIEGO
D,6,6_11544387,OSIEDLE SOBIESKIEGO
D,6,6_11544389,OSIEDLE SOBIESKIEGO
D,6,6_11544391,OSIEDLE SOBIESKIEGO
D,6,6_11544393,OSIEDLE SOBIESKIEGO
D,6,6_11544397,OSIEDLE SOBIESKIEGO
D,6,6_11544399,OSIEDLE SOBIESKIEGO
D,6,6_11544401,OSIEDLE SOBIESKIEGO
D,6,6_11544403,OSIEDLE SOBIESKIEGO
D,6,6_11544405,OSIEDLE SOBIESKIEGO
D,6,6_11544407,OSIEDLE SOBIESKIEGO
D,6,6_11544409,OSIEDLE SOBIESKIEGO
D,6,6_11544413,OSIEDLE SOBIESKIEGO
D,6,6_11543757,GIEŁDOWA (Centrum Hurtu)
